#RECEIVE_AGENT_ID	RECEIVE_CODE	BILLER_NAME	POE_SVC_MSG_EN_TEXT	POE_SVC_MSG_ES_TEXT	ALL_KEYWORDS
67028847	9492	ORANGE SENEGAL RECHARGE BY EZETOP	Same Day	Mismo Dia	ROANGE;EZZTOP;ORAANGE;SNEGAL ;SENEGAL;SEEGAL ;ORNGE;ORANGEE;BOSS REVOLUTION;SENGAL ;BOSS;RECHARGE;OORANGE;TOPUP;ORANGGE;ORANNGE;EZETOP;ORANG;OARNGE;SENEAL ;ORRANGE;TOP UP;EZY;ORAGE;OANGE;RANGE;EZTOP;EASYTOP;ORANE;RECHARGE;ORANE;OARNGE;SNEGAL ;EZY;SENGAL ;EZETOP;TOPUP;SENEAL ;SENEGAL;BOSS REVOLUTION;BOSS;ORANNGE;ORAGE;RANGE;EZZTOP;ORNGE;TOP UP;ORAANGE;OORANGE;EZTOP;EASYTOP;ORANGGE;ORANGEE;SEEGAL ;ROANGE;OANGE;ORANG;ORRANGE
67761159	12691	SYMETRA FINANCIAL-NXTDY	Next Day	Dia Siguiente	
66669236	8051	UTING ONLY TWC EASTERN REGION	2 - 3 Day	2 a 3 Dias	TIME WARNER CHARLOTTE NC
66678858	8104	BALTIMORE CITY OF 2-3 DAY	2 - 3 Day	2 a 3 Dias	
67417115	10415	RIZZO SERVICES - NEXT DAY	Next Day	Dia Siguiente	
67776225	12794	CLEVELAND UTILITIES-NXTDY	Next Day	Dia Siguiente	
66682789	8147	MONROE CNTY WATER-2-3 DAY	2 - 3 Day	2 a 3 Dias	MONROE COUNTY WATER ;MONROE COUNTY WATER
67794757	12841	ATASCADERO MUT WATR-NXTDY	Next Day	Dia Siguiente	
67094237	9518	CONSUMER SATELLITE-NEXTDY	Next Day	Dia Siguiente	
68638812	14570	SAN JOAQUIN REV AND RECOV	Same Day	Mismo Dia	SAN JOAQUIN REVENUE;SAN JOAQUIN COUNTY;SAN JOAQUIN COUNTY OF;SAN JOAQUIN RECOVERY;SAN JOAQUIN CA;SAN JOAQUIN
66750640	8292	AMERICAN GENRL FIN -NXTDY	Next Day	Dia Siguiente	AM GEN;AMGEN;AMERICAN GENERAL FINANCE
66753498	8398	HUGHES NETWORK SYS-NXTDAY	Next Day	Dia Siguiente	HUGHESNET;HUGHES NET
66756482	8525	SE STATES UTILITY-NEXTDAY	Next Day	Dia Siguiente	SOUTHEASTERN STATES WATER;SOUTHEASTERN STATES WATER
67126435	9633	SPOKANE CO WA IMPRVM DIST	Same Day	Mismo Dia	"IMPROVEMENT DIST ASSESS;WASHINGTON;SPOKANE COUNTY TREASURER;PROPERTY TAXES;SPOKANE;WA;COUNTY TREASURER;CO OF SPOKANE WA;COUNTY OF, WA,;COUNTY OF SPOKANE;ASSESSMENT;TAXES"
66767523	8616	MORRIS MOTOR VEH TAX	Same Day	Mismo Dia	MORRIS;MOTOR VEHICLE TAX;MORRIS CT MOTOR VEHICLE;TOWN OF MORRIS;CONNECTICUT;TOWN OF MORRIS CT;TOWN;CT
67503456	10922	PAYDAY SUPPORT CENTER	Same Day	Mismo Dia	
68333667	14098	CypressFairbanksISD-2-3DY	Next Day	Dia Siguiente	RTA;ANITA HENRY;CY-FAIR ISD; TAX ASSESSOR COLLECTOR;CYPRESS FAIRBANKS ISD
66799339	8725	AFBA MORTGAGE NEXT DAY			AFBA MORTGAGE
67550386	11402	CITY OF E MOLINE IL-NXTDY	Next Day	Dia Siguiente	CITY OF EAST MOLINE
67552517	11440	GFA FEDERAL CU - NEXT DAY	Next Day	Dia Siguiente	GFA FEDERAL CREDIT UNION
67926978	13081	COASTAL CAROLINA HE-NXTDY	Next Day	Dia Siguiente	CCHC;COASTAL CAROLINA HEALTH C
67927155	13099	GENEVA CAPITAL-NXTDY	Next Day	Dia Siguiente	
67568174	11573	ITASCA MANTRAP COOP-NXTDY	Next Day	Dia Siguiente	ITASCA MANTRAP COOP ELECT;ITASCA MANTRAP COOP ELECT
68380490	14234	PATTERSON MEDICAL-NXTDY	Next Day	Dia Siguiente	
67217315	9834	DELMARVA POWER NEXTDAY	Next Day	Dia Siguiente	DELMARVA POWER
67219999	9852	BLUE GRASS ENRGY KY NXTDY	Next Day	Dia Siguiente	BLUE GRASS ENERGY COOP KY
68421207	14276	PALMBEACH CO FL TAX-NXTDY	Next Day	Dia Siguiente	PALM BEACH CO TAX COLLECT
66884163	9144	CRICKET FLEX BUCKET	Same Day	Mismo Dia	FLEX-BUCKET;CRICKET LONG DISTANCE;CRICKET FLEXBUCKET;CRICKET PREPAID CELL PHON;CRICKET LONG DISTANCE;CRICKET COMMUNICATIONS;FLEXBUCKET;FLEX-BUCKET;CRICKET COMMUNICATIONS;CRICKET CELL PHONE;CRICKET PREPAID CELL PHON;FLEX BUCKET;CRICKET FLEXBUCKET;CRICKET FLEX-BUCKET;FLEXBUCKET;CRICKET CELL PHONE;FLEX BUCKET;CRICKET FLEX-BUCKET;FLEX-BUCKET;CRICKET FLEX-BUCKET;FLEX BUCKET;FLEX BUCKET;CRICKET LONG DISTANCE;CRICKET FLEXBUCKET;CRICKET FLEXBUCKET;CRICKET PREPAID CELL PHON;FLEX-BUCKET;CRICKET LONG DISTANCE;CRICKET FLEX-BUCKET;CRICKET CELL PHONE;FLEXBUCKET;FLEXBUCKET;CRICKET COMMUNICATIONS;CRICKET PREPAID CELL PHON;CRICKET CELL PHONE;CRICKET COMMUNICATIONS
67614976	11655	CITY OF MOORE OK-NEXT DAY	Next Day	Dia Siguiente	CITY OF MOORE UTILITIES; MOORE OKLAHOMA UTILITIES; MOORE OK UTILITIES
67245918	9917	CHARMAR WATER CO NEXT DAY	Next Day	Dia Siguiente	CHAR MAR WATER COMPANY;CHARMAR WATER COMPANY;CHARMAR WATER COMPANY;CHAR MAR WATER COMPANY
67622845	11722	GYGR ENTERPRISES-NEXT DAY	Next Day	Dia Siguiente	GYGR ENTERPRISES INC
66545677	7788	NATIONAL MEDIATION GROUP	Same Day	Mismo Dia	
44201548	5286	E TRADE	Same Day	Mismo Dia	
68007223	13279	APOLLO GROUP BENEFI-NXTDY	Next Day	Dia Siguiente	APOLLO GROUP BENEFITS
68008332	13389	WAKEMED-NXTDY	Next Day	Dia Siguiente	
68007210	13278	ANALOG DEVICES INC-NXTDY	Next Day	Dia Siguiente	
65202490	6895	DORADO	Same Day	Mismo Dia	
65370995	7081	WALMART FAMILY MOBILE	Same Day	Mismo Dia	FAMILY MOBILE;FAMILYMOBLE;MY FAMILY MOBILE;WALMART FAMILY;WALMART FAMILY TALK;MYFAMILY;WALMART FAMILY PAY;WALMART FAMILY MOBILE;MYFAM;WALMART FBMILY PLAN;FAMILY MOBILE CO;FAMILY T_MOBLE;MY FAM;WALMART FAMILY PLAN;WALMART FAMILYMOBLE;MYFAMILYMOBILE;WALMART MOBILE;MY FAMILY;WALMART FAMILYMOBILE;WALMART FAMILY MOBIL;FAMILYMOBILE;WAL-MART MOBILE;WALMART FAMILY MOBLI;FAMILY MOBLE;FAMILYPLAN;WAL-MART FAMILY;FAMILYMOVIL;FAMILY T_MOBILE
66587431	7903	SPTSYLVNIA CO BIZLICENSE	Same Day	Mismo Dia	SPOTSYLVANIA;VIRGINIA;VA;BUSINESS LICENSE PAYMENT;LICENSE;SPOTS;BUSINESS LICENSE;SPOTSYLVANIA COUNTY
68155968	13746	HAZARDVILLE WATER C-NXTDY	Next Day	Dia Siguiente	HAZARDVILLE WATER COMPANY
68154901	13642	AMERICAN MESSAGING-NXTDY	Next Day	Dia Siguiente	AMERICAN MESSAGING SERVIC
67713246	12199	FINCO PREMIUM FINAN-NXTDY	Next Day	Dia Siguiente	FINCO PREMIUM FINANCE COM
67716133	12316	BEECH MTN UTILITIES-NXTDY	Next Day	Dia Siguiente	BEECH MOUNTAIN UTILITIES;TOWN OF BEECH MTN UTILITI
67348792	10154	CITY NEWPORT BCH CA NXTDY	Next Day	Dia Siguiente	NEWPORT BEACH;CITY OF NEWPORT BEACH CA
67353350	10244	OCONEE ELEC MEMBER NEXTDY	Next Day	Dia Siguiente	DUBLIN SAN RAMON SERVICE
67354744	10273	RUBIDOUX COMMUNITY SERVICES CA	Next Day	Dia Siguiente	DUBLIN SAN RAMON SERVICE
67740293	12509	LEAVENWORTH WA ELEC-NXTDY	Next Day	Dia Siguiente	CITY OF LEAVENWORTH ELECT;LEAVENWORTH WA ELECTRIC;CITY OF LEAVENWORTH WA EL;LEAVENWORTH ELECTRIC
67021653	9417	GREAT STHRN LFE INS-NXTDY	Next Day	Dia Siguiente	GREAT SOUTHERN LIFE INSUR
67758395	12614	LAKE STEVENS WA SWR-NXTDY	Next Day	Dia Siguiente	LAKE STEVENS SEWER DISTRI;LAKE STEVENS SEWER DISTRI
66667005	8037	RCN CORP 2-3 DAY	2 - 3 Day	2 a 3 Dias	
67759983	12667	RICHFIELD UT ELECTR-NXTDY	Next Day	Dia Siguiente	RICHFIELD CITY CORPORATIO;RICHFIELD UT ELECTRIC;CITY OF RICHFIELD UT ELEC;RICHFIELD ELECTRIC;CITY OF RICHFIELD ELECTRI
66671198	8068	JCP AND L PENELEC 2-3 DAY	2 - 3 Day	2 a 3 Dias	
66682792	8148	NJ AMERICAN WATER -2-3DAY	2 - 3 Day	2 a 3 Dias	MOUNT HOLLY WATER COMPANY;NEW JERSEY AMERICANWATER;NEW JERSEY AMERICANWATER;MOUNT HOLLY WATER COMPANY
66685731	8197	PEDERNALES ELEC -NEXT DAY	Next Day	Dia Siguiente	PEDERNALES ELECTRIC COOP;PEDERNALES ELECTRIC COOP
43992052	5022	FORD NBSC	Same Day	Mismo Dia	
67100639	9607	CHELCO 2-3 DAY	2 - 3 Day	2 a 3 Dias	CHOCTAWHATCHEE ELECTRIC
66752460	8356	TAHOE SPRINGS WATER-NXTDY	Next Day	Dia Siguiente	TAHOE SPRINGS WATER
66755140	8453	LONG ISLAND LIGHTNG-NXTDY	Next Day	Dia Siguiente	LONG ISLAND LIGHTING
66059710	9888	FSV REFUNDS ONLY			
66756314	8513	NO STS POWER WI MI-NXTDAY	Next Day	Dia Siguiente	XCEL ENERGY;EXCEL;EXCEL ENERGY;NORTHERN STATES POWER;EXCEL;NORTHERN STATES POWER MI;EXCEL ENERGY;NORTHERN STATES POWER WI;XCEL ENERGY;XCEL;XCEL;NORTHERN STATES POWER;NORTHERN STATES POWER WI;NORTHERN STATES POWER MI
68294971	14002	CANOOCHEE EMC-NEXT DAY	Next Day	Dia Siguiente	CANOOCHEE ELECTRIC MEMBER;CANOOCHEE ELECTRIC MEMBER
67503663	10924	ELKO NV WATER SEWER-NXTDY	Next Day	Dia Siguiente	CITY OF ELKO NEVADA; ELKO NEVADA; ELKO NV
66781729	8706	TRANS2PAY-USB	Same Day	Mismo Dia	
67143285	9763	CLERMONT DETENTION CENTER	Same Day	Mismo Dia	CLERMONT DETENTION CNTER;CLERMOUNT DETENTION CENER;JAPY;JAPAY;JPYA;JAY;JPAY INC;CLERMONT DETENTIN CENTER;CLERMONT DETENTION CETER;CLERMONT DETNTION CENTER;CLERMOT DETENTION CENTER;CLERMONT DTENTION CENTER;CLEARMONT DETENTION CENTR;JPAY CORRECTIONAL;CLERMONT DETENION CENTER;CLERMONT DETETION CENTER;JPAID;JPAL;CLERMON DETENTION CENTER;CLERMONT DETENTIO CENTER;CLEMONT DETENTION CENTER;JPY;CLRMONT DETENTION CENTER;JAP;CLERMONT DETENTION ENTER;CLERONT DETENTION CENTER;JPAY;JPA;PJAY;CLERMONT DEENTION CENTER;CLERMONT OHIO;CLERMONT ETENTION CENTER;CLERMNT DETENTION CENTER;PAY;JPAYS;CERMONT DETENTION CENTER;LERMONT DETENTION CENTER;CLERMONT DETENTON CENTER;JPA;CLERMONT DETENTION CNTER;CLERMONT OHIO;JPAID;JAPAY;CLERMONT DETENTIN CENTER;CLERMONT DETENTION CETER;CLERMONT DETNTION CENTER;CLERMOT DETENTION CENTER;CLERMOUNT DETENTION CENER;CLERONT DETENTION CENTER;CLERMON DETENTION CENTER;PAY;CLEARMONT DETENTION CENTR;LERMONT DETENTION CENTER;JAY;JAPY;JPAY CORRECTIONAL;JPAY INC;CLERMONT DETENTON CENTER;CLERMONT DETENION CENTER;JPAL;CLERMONT DETETION CENTER;CLERMONT DETENTIO CENTER;JAP;CERMONT DETENTION CENTER;PJAY;CLERMONT DETENTION ENTER;JPAY;JPAYS;CLERMNT DETENTION CENTER;CLERMONT DEENTION CENTER;CLEMONT DETENTION CENTER;CLERMONT ETENTION CENTER;JPY;CLERMONT DTENTION CENTER;JPYA;CLRMONT DETENTION CENTER
67516883	11042	ROSS CNTY WATER OH-NEXTDY	Next Day	Dia Siguiente	ROSS COUNTY WATER COMPANY
68333780	14110	Bartlett Electric C-2-3DY	Next Day	Dia Siguiente	
67552960	11450	ILLINOIS TELEPHONE-NXTDY	Next Day	Dia Siguiente	ILLINOIS TELEPHONE CORPOR
67558715	11488	SWERN ELECTRIC COOP-NXTDY	Next Day	Dia Siguiente	SOUTHWESTERN ELECTRIC COO
67927016	13085	COVENANT CLINIC IA-NXTDY	Next Day	Dia Siguiente	WHEATON FRANCISCAN HEALTH;COVENANT CLINIC IOWA
67927168	13100	GO DADDY DOT COM-NXTDY	Next Day	Dia Siguiente	GODADDY;GODADDY.COM
45009493	6008	BAY AREA CREDIT SERVICE	Same Day	Mismo Dia	
67568721	11583	PEOPLES COOPERATIVE SERVICES	Next Day	Dia Siguiente	PEOPLES COOP SERVICES;PEOPLES COOPERATIVE SERVI
67955897	13217	LASSEN DSTRCT ATTNY PYMTS	Same Day	Mismo Dia	LASSEN COUNTY DISTRICT AT;COUNTY OF CALIFORNIA;CA;LASSEN;COUNTY OF LASSEN DISTRICT;DISTRICT ATTORNEY;COUNTY OF;DISTRICT ATTORNEY PAYMENT
68421252	14281	CITY BENSON AZ WATE-NXTDY	Next Day	Dia Siguiente	BENSON WATER;BENSON AZ WATER;CITY OF BENSON WATER;CITY OF BENSON AZ WATER;BENSON WATER;CITY OF BENSON WATER;CITY OF BENSON AZ WATER;BENSON AZ WATER
68421582	14314	JACKSON PURC ENERGY-NXTDY	Next Day	Dia Siguiente	JACKSON PURCHASE ENERGY C
67611571	11613	AUTO CLUB INSURANCE-NXTDY	Next Day	Dia Siguiente	AUTO CLUB INSURANCE ASSOC
67246072	9919	CHERRY CRK VALY WTR NXTDY	Next Day	Dia Siguiente	CHERRY CREEK VALLEY WATER;CCVWSD;CHERRY CREEK VALLEY WATER;CCVWSD
67618477	11686	CNTY OF STAFFORD VA-NXTDY	Next Day	Dia Siguiente	COUNTY OF STAFFORD VA
67620973	11699	IOWA- INDIDUAL INCOME TAX	Same Day	Mismo Dia	IOWA;INCOME;STATE OF IOWAIA;TAXES;IA;STATE;CURRENT
66549149	7801	ROANOKE CO REAL EST TAX	Same Day	Mismo Dia	ESTATE;VA;E-POST;ROANOKE;TIER TECHNOLOGIES;CHOICE PAY;ROANOKE COUNTY;REAL;VIRGINIA;REAL ESTATE;OPC
67637186	11853	UTIL INC CENTRAL NV-NXTDY	Next Day	Dia Siguiente	UTILITIES INC CENTRAL NV
67638415	11862	UTIL INC PENNBROOKE-NXTDY	Next Day	Dia Siguiente	UTILITIES INC PENNBROOKE;UTILITIES INC OF PENNBROO
68008439	13399	DENTEGRA INSURANCE-NXTDY	Next Day	Dia Siguiente	DENTEGRA INSURANCE COMPAN
67653652	12055	TOWN SNOWFLAKE AZ-NEXTDAY	Next Day	Dia Siguiente	TOWN OF SNOWFLAKE AZ;SNOWFLAKE AZ WATER SEWER;SNOWFLAKE ARIZONA WATER S;SNOWFLAKE WATER SEWER
67657797	12076	WELLINGTON COLO WTR-NXTDY	Next Day	Dia Siguiente	WELLINGTON WATER;WELLINGTON COLO WATER;TOWN OF WELLINGTON COLORA
66972172	9245	BANCO POPULAR MORT-NEXTDY	Next Day	Dia Siguiente	BANCO POPULAR MORTGAGE
68156103	13760	JEWETT WATER COMPAN-NXTDY	Next Day	Dia Siguiente	JEWETT WATER COMPANY
68154998	13651	BOB WILLEY SONS INC-NXTDY	Next Day	Dia Siguiente	BOB WILLEY AND SONS;BOB WILLEY & SONS INC
66986359	9319	BOOST MOBILE	Same Day	Mismo Dia	BOOSTY;BOS MOBIL;BOSST MOBILE;BOOST M;BOOT;BOOST MOBL;BOSS MOBILE;BOST MOBILE;BOO;BOOS;RE BOOSTY;RE BOOST;RE-BOOST;BOOST TOP UP;BOOST MOBILE;BOOST MO;BOOTS MOBILE;BOOSTMOB;BOOSTMOBILE;MOBILE BOOST;BOSMOBILE;BOOTS
67348475	10147	CITY OF LEMOORE CA NEXTDY	Next Day	Dia Siguiente	LEMOORE;CITY OF LEMOORE CA
67352092	10216	GOLDEN STATE WTR CO NXTDY	Next Day	Dia Siguiente	DUBLIN SAN RAMON SERVICE
68175281	13902	ENOVATIVE TV	Same Day	Mismo Dia	ENOVATIVE TV
67758586	12624	MCGOWAN WATER CONDI-NXTDY	Next Day	Dia Siguiente	MCGOWAN WATER CONDITIONIN
67028957	9496	COMCEL COLOMBIA RECHARGE BY EZETOP	Same Day	Mismo Dia	COLMBIA;CLLCOM;TOPUP;COLOMBIA;CELCLOM;BOSS;EZETOP;CELLCO;ECLLCOM;RECHARGE;COLOMBA;CELLOCM;ELLCOM;CLOMBIA;BOSS REVOLUTION;CELLCM;COLOBIA;EZTOP;CELLOM;CLELCOM;CELCOM;TOP UP;EASY;COLUMBIA;CELLCMO;EZZTOP;COLOMIA;COOMBIA;EASY;CLLCOM;COLOMBIA;COOMBIA;EZTOP;CELCLOM;CELCOM;CELLCMO;EZETOP;COLOMIA;BOSS REVOLUTION;ECLLCOM;COLOBIA;CELLCO;BOSS;RECHARGE;EZZTOP;TOPUP;COLOMBA;ELLCOM;COLUMBIA;COLMBIA;CELLOCM;CELLCM;CLELCOM;CELLOM;CLOMBIA;TOP UP
67397646	10323	PEOPLES BANK LOAN -2-3DAY	2 - 3 Day	2 a 3 Dias	PEOPLES BANK CAR;PEOPLES BANK SCHOOL;PEOPLES BANK AUTO;PEOPLE'S BANK;PEOPLES BANK MORTGAGE
67413698	1009	DIGICEL CAYMAN ISLANDS RECHARGE BY EZETOP	Same Day	Mismo Dia	CAYMAN ISANDS;DEGISAL;CYMAN ISLANDS;DIDGCEL;DIGETAL;DIGICELTOPUP;DIDICEL;DIGICEL TOP UP;DIGICEL CELL;CAYMAN SLANDS;DIDGICEL;DIGI CELLPHONE;AYMAN ISLANDS;CAMAN ISLANDS;DICEIGCEL;DIDG;DIGETEL;CAYAN ISLANDS;TOP UP;TOPUP;CAYMAN ILANDS;DIGICELTOP UP;DEGICEL;DIGECELL;DISICEL;DIGICELL;DIGESEL;DIGIGELL;DEGICELL;DIGICEL PREPAID;CAYMN ISLANDS;CAYMA ISLANDS;DIZELE;DIGICELL PHONE;DIG;CAYMAN ISLANDS;DIGETEL;DIGICEL PREPAID;DIG;DEGISAL;CAYMAN ISANDS;CAYMAN ILANDS;CAMAN ISLANDS;AYMAN ISLANDS;CAYAN ISLANDS;DIGICELTOP UP;TOPUP;TOP UP;DIGICEL CELL;CAYMAN ISLANDS;DIGICELL;DIGESEL;DIGI CELLPHONE;CAYMAN SLANDS;DIGICEL TOP UP;DIGECELL;DIZELE;DIDICEL;DIGICELTOPUP;DIGIGELL;DIDG;DIDGICEL;DIGETAL;CAYMN ISLANDS;CYMAN ISLANDS;DIGICELL PHONE;CAYMA ISLANDS;DIDGCEL;DISICEL;DEGICEL;DICEIGCEL;DEGICELL
66685841	8203	WICHITA WATER SEWER-NXTDY	Next Day	Dia Siguiente	WICHITA WATER SEWER
67094143	9514	MERCEDES BENZ - NEXT DAY	Next Day	Dia Siguiente	
68295093	14014	WOODLAND PARK CO WT-NXTDY	Next Day	Dia Siguiente	WOODLAND PARK CO UTILITIE;WOODLAND PARK UTILITIES;WOODLAND PARK WATER;CITY OF WOODLAND PARK CO ;WOODLAND PARK UTILITIES;CITY OF WOODLAND PARK WAT;WOODLAND PARK WATER;WOODLAND PARK CO UTILITIE;WOODLAND PARK CO WATER;WOODLAND PARK CO WATER;CITY OF WOODLAND PARK WAT;CITY OF WOODLAND PARK CO
66762544	8571	PACIFIC FINANCE	Same Day	Mismo Dia	
66771425	8638	VA BEACH PUB UTL	Same Day	Mismo Dia	UTILITES;CITY OFVA;VIRGINIA BEACH VA;VIRGINIA BEACH;VIRGINIA;CITY;VA;VIRGINIA BEACH UTILITIES;VIRGINIA BEACH PUBLIC UTL
66772848	8651	HARFORD CO BAYRESTORATION			HARFORD;MD;FEES;HARFORD COUNTY MD;COUNTY;MARYLAND;HARFORD CO BAY RESTORE;HARFORD CO MD;HARFORD BAY RESTORATION
67133075	9669	BANKCHEROKEE LOANS-NEXTDY	Next Day	Dia Siguiente	
67516579	11037	PIKE WATER INC -NEXT DAY	Next Day	Dia Siguiente	
67516906	11044	SELMAN AND COMPANY-NEXTDY	Next Day	Dia Siguiente	SELMAN & COMPANY
68333874	14119	Romulus MI WATER-2-3 DAY	Next Day	Dia Siguiente	CITY OF ROMULUS MI WATER;CITY OF ROMULUS UTILITIES
67551754	11425	COMM BANK OF DUPAGE-NXTDY	Next Day	Dia Siguiente	COMMUNITY BANK OF DUPAGE
67923353	13019	BANKUNITED	Same Day	Mismo Dia	
67927142	13098	FIRST CHURCH CHLVST-NXTDY	Next Day	Dia Siguiente	FIRST CHURCH CV;FIRST UNITED CHURCH;FIRST CHURCH CHULA VISTA
67927210	13105	GREENLIGHT-NXTDY	Next Day	Dia Siguiente	GREEN LIGHT;GREEN LIGHT
67566406	11532	CITY OF BECKER MN-NEXTDAY	Next Day	Dia Siguiente	BECKER MN
67568064	11568	ELK RIVER MUNIC UTL-NXTDY	Next Day	Dia Siguiente	ELK RIVER MUNICIAL UTILIT;EW;ELK RIVER MN MUNICIPAL UT
67217302	9833	ATLANTIC CITY ELEC NXTDAY	Next Day	Dia Siguiente	
67231841	9901	CENTRAL ALABAMA ELC NXTDY	Next Day	Dia Siguiente	CENTRAL ALABAMA ELECTRIC
68421359	14291	PEE DEE EMC NC-NXTDY	Next Day	Dia Siguiente	PEE DEE ELECTRIC MEMBERSH
68421595	14315	JORDAN VALLEYWCD UT-NXTDY	Next Day	Dia Siguiente	JORDAN VALLEY WATER UT
43561001	4141	LOW COST INSUR SVC	Same Day	Mismo Dia	
65210576	6923	OLD ACURA FINANCIAL USE RC 6917	Same Day	Mismo Dia	
66919009	9165	CEDAR FALLS UTIL-NEXT DAY	Next Day	Dia Siguiente	CEDAR FALLS UTILITIES IA
66560296	7842	CUIVRE RIVER ELECTRIC COOPERATIVE INC.	Same Day	Mismo Dia	CULVRE.COM
68008471	13403	INTERNAL MED ASC GA-NXTDY	Next Day	Dia Siguiente	INTERNAL MEDICINE ASSOCIA
66561790	7846	SOUTHWEST GAS CORP 2-3 DAY	2 - 3 Day	2 a 3 Dias	
67289903	9969	CITY OF DENTON TX NEXTDAY	Next Day	Dia Siguiente	CITY OF DENTON TEXAS;CITY OF DENTON TX
65011610	6615	BMW FINANCIAL-NEXT DAY	Next Day	Dia Siguiente	
66381307	7658	AUTO ACTION			AUTOACTION;AUTO NOW 7656;TIO RICO 7657;TIORICO;AUTO ACTION 7658;TIO RICO GRAND 7659;RICO;ACTION;TIO;AUTONOW
68155162	13667	CITY CODY WY WATER-NXTDY	Next Day	Dia Siguiente	CODY WY WATER;CITY OF CODY WATER;CITY OF CODY WY WATER;CODY WATER
67718474	12353	VANTAGE CU LOAN-NEXT DAY	Next Day	Dia Siguiente	VANTAGE CREDIT UNION LOAN
66620628	7985	HEALTHY FAMILIES -NEXTDAY	Next Day	Dia Siguiente	HFP;HEALTHY FAMILY;HEALTHY FAMILIES PROGRAM;HEALTHY FAMILY;HEALTHY FAMILIES PROGRAM;HFP
67718607	12357	VILLAGE GLENVIEW IL-NXTDY	Next Day	Dia Siguiente	VILLAGE OF GLENVIEW ILLIN;GLENVIEW WATER;GLENVIEW IL WATER
44973902	5954	TNAR	Same Day	Mismo Dia	
67350544	10187	CITY OF WHITTIER CA NXTDY	Next Day	Dia Siguiente	CITY OF WHITTIER CA;WHITTIER
67352869	10236	NATL GRID NIGRA MHK NXTDY	Next Day	Dia Siguiente	DUBLIN SAN RAMON SERVICE
43433744	3875	VEHICLE ACCEPT PHOENIX PH	Same Day	Mismo Dia	
47936852	6492	LIVINGSTON PARISH DET CTR	Same Day	Mismo Dia	J PAY CONNECTICUT;J-PAY CONNECTICUT;JPAY CONNECTICUT;JAY PAY CONNECTICUT;CONNECTICUT DEPT OF CORR;JAYPAY CONNECTICUT
40682802	1804	WELLS FARGO DLR SVC SANTA ROSA	Same Day	Mismo Dia	WACHOVIA DLR SVC SANTA RO
67024236	9446	NC INS UNDERWRITING-NXTDY	Next Day	Dia Siguiente	NC INSURANCE UNDERWRITING
67758735	12634	MTN REGIONAL WATER-NXTDY	Next Day	Dia Siguiente	MOUNTAIN REGIONAL WATER
66667047	8038	RELIANT ENERGY 2-3 DAY	2 - 3 Day	2 a 3 Dias	
67028504	9478	TIGO GHANA RECHARGE BY EZETOP	Same Day	Mismo Dia	EASY;BOSS;ITGO;IGO;GHANA;EASYTOP;GANA;GHAA;EZETOP;GHAN;TIOG;TIO;TOP UP;TGO;RECHARGE;HGANA;BOSS REVOLUTION;HANA;GAHNA;TOPUP;GHNA;TIG;EZZTOP;GHNAA;AFRICA;GHAAN;EZTOP;TGIO;GANA;GAHNA;TIG;RECHARGE;EZZTOP;EASY;EZETOP;TIO;TGO;EZTOP;IGO;EASYTOP;TOP UP;GHAAN;BOSS REVOLUTION;GHAA;HANA;GHAN;AFRICA;GHANA;TIOG;BOSS;GHNA;TOPUP;TGIO;ITGO;GHNAA;HGANA
66669016	8046	CABLEVISION S CONN-2-3DY	2 - 3 Day	2 a 3 Dias	
66674933	8093	TIME WARNER NY NEXT DAY	Next Day	Dia Siguiente	TIME WARNER NY;TIME WARNER NY
66679268	8116	DC WATER SEWER AUTH-2-3DY	2 - 3 Day	2 a 3 Dias	
67416705	10407	LANSING BRD WTR LGT-NXTDY	Next Day	Dia Siguiente	LANSING BOARD OF WATER AN
67777169	12810	MADISON CO UTIL DIS-NXTDY	Next Day	Dia Siguiente	MCUDMADISON COUNTY KY;MADISON COUNTY UTILITIES
67419692	10426	BALDWIN CTY COMMISS-NXTDY	Next Day	Dia Siguiente	BALDWIN COUNTY COMMISSION;BALDWIN COUNTY COMMISSION
43520990	4042	LOBEL FINANCIAL	Same Day	Mismo Dia	LABLE;LABEL FINANCIAL;NOBEL FIN;LOBEL FINANCIAL;LOBEL FINACIAL;LOBEL FINANTIAL;LOBLE FINANCIAL;LOBAL FINANCIAL;LOBELL FINANCIAL;LOBELL;NOBEL FINANCIAL;LOBEL FINANCE;LOBAL;LOBELL F;LOVEL;LOVELL;LABEL;LOBEL;LABEL FINACIAL;LOBLE;LOBELL FINANTIOL;NOBEL FINANCIAL;LOBAL FINANCIAL;LOBELL;LOBELL FINANCIAL;LABEL FINACIAL;LOBELL F;LOVEL;LABEL FINANCIAL;LOBLE FINANCIAL;NOBEL FIN;LOBEL;LABLE;LOBEL FINANCIAL;LOBAL;LABEL;LOBLE;LOBEL FINACIAL;LOBELL FINANTIOL;LOBEL FINANCE;LOVELL;LOBEL FINANTIAL
43646366	4358	BUSINESS TELECOM INC	Same Day	Mismo Dia	
43340853	3622	FREEDOM POWER	Same Day	Mismo Dia	PENNSTAR POWER;PENNSTAR;PENSTAR;PENSTAR POWER;FREEDOM POWER
67094376	9524	INSIDE CONNECTCABLE-NXTDY	Next Day	Dia Siguiente	INSIDE CONNECT CABLE
